Stamp, Min, Max, Current, Mean
229.173000000, 2, 3, 0.322101, 1.43836
229.205000000, 2, 3, 0.322366, 1.43051
229.237000000, 2, 3, 0.322985, 1.42276
229.271000000, 2, 3, 0.32367, 1.41513
229.305000000, 2, 3, 0.324887, 1.40761
229.339000000, 2, 3, 0.325886, 1.4002
229.371000000, 2, 3, 0.327029, 1.3929
229.405000000, 2, 3, 0.328476, 1.38571
229.439000000, 2, 3, 0.328933, 1.37861
229.471000000, 2, 3, 0.329105, 1.37162
229.505000000, 2, 3, 0.329657, 1.36472
229.539000000, 2, 3, 0.329727, 1.35791
229.571000000, 2, 3, 0.330684, 1.35119
229.605000000, 2, 3, 0.331421, 1.34457
229.639000000, 2, 3, 3.1921, 1.35649
229.671000000, 2, 3, 3.19203, 1.36826
229.705000000, 2, 3, 3.14139, 1.37955
229.737000000, 2, 3, 3.14129, 1.3907
229.773000000, 2, 3, 3.14116, 1.40171
229.805000000, 2, 3, 3.14107, 1.41258
229.839000000, 2, 3, 3.14096, 1.42332
229.871000000, 2, 3, 3.14086, 1.43392
229.905000000, 2, 3, 3.14076, 1.44439
229.939000000, 2, 3, 3.14066, 1.45473
229.971000000, 2, 3, 3.14061, 1.46495
230.005000000, 2, 3, 3.02377, 1.47434
230.039000000, 2, 3, 3.02371, 1.48362
230.071000000, 2, 3, 3.02366, 1.49279
230.107000000, 2, 3, 3.0236, 1.50185
230.141000000, 2, 3, 3.02354, 1.5108
230.173000000, 2, 3, 3.02349, 1.51964
230.207000000, 2, 3, 3.02342, 1.52839
230.241000000, 2, 3, 3.02336, 1.53703
230.273000000, 2, 3, 3.02332, 1.54557
230.307000000, 2, 3, 3.02328, 1.55401
230.339000000, 2, 3, 3.02326, 1.56236
230.373000000, 2, 3, 3.02325, 1.57061
230.407000000, 2, 3, 3.16386, 1.57957
230.439000000, 2, 3, 4.80208, 1.59757
230.473000000, 2, 3, 4.80209, 1.61537
230.507000000, 2, 3, 4.8021, 1.63298
230.541000000, 2, 3, 4.80211, 1.65039
230.573000000, 2, 3, 4.80213, 1.66761
230.605000000, 2, 3, 4.80215, 1.68465
230.641000000, 2, 3, 4.80218, 1.7015
230.673000000, 2, 3, 4.80221, 1.71817
230.707000000, 2, 3, 4.80225, 1.73466
230.741000000, 2, 3, 4.80229, 1.75098
230.773000000, 2, 3, 4.80234, 1.76712
230.807000000, 2, 3, 4.80239, 1.7831
230.841000000, 2, 3, 4.80244, 1.79891
230.873000000, 2, 3, 4.8025, 1.81455
230.907000000, 2, 3, 4.80254, 1.83003
230.941000000, 2, 3, 4.8026, 1.84536
230.973000000, 2, 3, 4.80264, 1.86052
231.007000000, 2, 3, 4.80269, 1.87553
231.041000000, 2, 3, 4.80274, 1.89039
231.073000000, 2, 3, 4.80279, 1.9051
231.107000000, 2, 3, 4.8028, 1.91966
231.139000000, 2, 3, 4.8028, 1.93408
231.175000000, 2, 3, 4.80281, 1.94835
231.209000000, 2, 3, 4.80282, 1.96248
231.243000000, 2, 3, 4.80283, 1.97647
231.275000000, 2, 3, 4.80286, 1.99033
231.309000000, 2, 3, 4.80288, 2.00405
231.341000000, 2, 3, 4.80291, 2.01763
231.377000000, 2, 3, 4.80294, 2.03109
231.409000000, 2, 3, 4.80297, 2.04442
231.441000000, 2, 3, 4.803, 2.05761
231.477000000, 2, 3, 4.80303, 2.07069
231.511000000, 2, 3, 4.80305, 2.08364
231.545000000, 2, 3, 4.80306, 2.09647
231.579000000, 2, 3, 4.80309, 2.10917
231.611000000, 2, 3, 4.8031, 2.12176
231.647000000, 2, 3, 4.80311, 2.13423
231.679000000, 2, 3, 4.80312, 2.14659
231.711000000, 2, 3, 4.80312, 2.15883
231.745000000, 2, 3, 4.80311, 2.17096
231.779000000, 2, 3, 4.8031, 2.18298
231.813000000, 2, 3, 4.80308, 2.19489
231.845000000, 2, 3, 4.80304, 2.20669
231.879000000, 2, 3, 4.80301, 2.21839
231.913000000, 2, 3, 4.80301, 2.22998
231.945000000, 2, 3, 4.80302, 2.24146
231.979000000, 2, 3, 4.80303, 2.25285
232.011000000, 2, 3, 4.80304, 2.26413
232.045000000, 2, 3, 4.80307, 2.27532
232.079000000, 2, 3, 4.8031, 2.2864
232.113000000, 2, 3, 4.80311, 2.29739
232.145000000, 2, 3, 4.80308, 2.30829
232.179000000, 2, 3, 4.80304, 2.31909
232.211000000, 2, 3, 4.80301, 2.32979
232.245000000, 2, 3, 4.80294, 2.34041
232.279000000, 2, 3, 4.8029, 2.35093
232.311000000, 2, 3, 4.80287, 2.36136
232.345000000, 2, 3, 4.80282, 2.37171
232.379000000, 2, 3, 4.80279, 2.38197
232.413000000, 2, 3, 4.80276, 2.39214
232.445000000, 2, 3, 3.26596, 2.3958
232.479000000, 2, 3, 3.26597, 2.39942
232.511000000, 2, 3, 3.266, 2.40302
232.545000000, 2, 3, 3.266, 2.40658
232.579000000, 2, 3, 3.26599, 2.41012
232.611000000, 2, 3, 3.26597, 2.41363
232.645000000, 2, 3, 3.26596, 2.41711
232.679000000, 2, 3, 3.26596, 2.42056
232.713000000, 2, 3, 3.26597, 2.42398
232.745000000, 2, 3, 3.266, 2.42737
232.779000000, 2, 3, 3.26586, 2.43074
232.811000000, 2, 3, 3.26575, 2.43408
232.845000000, 2, 3, 3.26561, 2.43739
232.879000000, 2, 3, 3.26551, 2.44068
232.911000000, 2, 3, 3.26543, 2.44394
232.945000000, 2, 3, 3.26539, 2.44717
232.979000000, 2, 3, 3.26537, 2.45038
233.011000000, 2, 3, 3.26535, 2.45357
233.045000000, 2, 3, 3.26535, 2.45673
233.077000000, 2, 3, 3.26537, 2.45986
233.113000000, 2, 3, 3.26538, 2.46297
233.145000000, 2, 3, 3.2654, 2.46606
233.179000000, 2, 3, 3.2654, 2.46912
233.211000000, 2, 3, 3.26542, 2.47216
233.245000000, 2, 3, 3.26546, 2.47517
233.279000000, 2, 3, 3.26544, 2.47817
233.311000000, 2, 3, 3.26542, 2.48114
233.345000000, 2, 3, 3.26542, 2.48409
233.379000000, 2, 3, 3.26545, 2.48701
233.411000000, 2, 3, 3.26547, 2.48992
233.445000000, 2, 3, 3.26551, 2.4928
233.479000000, 2, 3, 3.26557, 2.49566
233.511000000, 2, 3, 3.26564, 2.4985
233.545000000, 2, 3, 3.26572, 2.50133
233.577000000, 2, 3, 3.26582, 2.50413
233.613000000, 2, 3, 3.26595, 2.50691
233.645000000, 2, 3, 3.2661, 2.50967
233.677000000, 2, 3, 3.26627, 2.51241
233.713000000, 2, 3, 3.26937, 2.51514
233.745000000, 2, 3, 3.26935, 2.51785
233.777000000, 2, 3, 3.26955, 2.52055
233.811000000, 2, 3, 3.26974, 2.52322
233.845000000, 2, 3, 3.26998, 2.52588
233.879000000, 2, 3, 3.27024, 2.52852
233.911000000, 2, 3, 3.2704, 2.53114
233.945000000, 2, 3, 3.27048, 2.53375
233.979000000, 2, 3, 3.27059, 2.53633
234.011000000, 2, 3, 3.27074, 2.5389
234.045000000, 2, 3, 3.27091, 2.54145
234.077000000, 2, 3, 3.27103, 2.54398
234.111000000, 2, 3, 3.27101, 2.5465
234.145000000, 2, 3, 3.27103, 2.549
234.177000000, 2, 3, 3.27097, 2.55148
234.211000000, 2, 3, 3.27089, 2.55394
